Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-10 19:20,FINISAR,FTLF1436W4BTV,-1.2,-11.4,0,0,0,0,up
2024-06-10 19:21,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:22,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:23,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:24,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:25,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:26,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:27,FINISAR,FTLF1436W4BTV,-1.2,-11.4,0,0,0,0,up
2024-06-10 19:28,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:29,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:30,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:31,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:32,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:33,FINISAR,FTLF1436W4BTV,-1.2,-14.1,0,0,0,0,up
2024-06-10 19:34,FINISAR,FTLF1436W4BTV,-1.2,-14.2,0,0,0,0,up
2024-06-10 19:35,FINISAR,FTLF1436W4BTV,-1.2,-14.1,0,0,0,0,up
2024-06-10 19:36,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 8:35,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 8:37,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 8:55,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 8:56,FINISAR,FTLF1436W4BTV,-1.2,-17.2,0,0,0,0,up
2024-06-11 8:57,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 8:58,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 8:59,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:00,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:01,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:02,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:03,FINISAR,FTLF1436W4BTV,-1.2,-17,0,0,0,0,up
2024-06-11 9:04,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:05,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:06,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:07,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:08,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:09,FINISAR,FTLF1436W4BTV,-1.2,-17.2,0,0,0,0,up
2024-06-11 9:10,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:11,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:12,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:13,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:16,FINISAR,FTLF1436W4BTV,-1.2,-17.3,0,0,0,0,up
2024-06-11 9:17,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:18,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
